TipLabel,max_distance,max_brightness,median_total_distance_from_brown,median_total_brightness,combined_color
Hypsipetes_olivaceus,3462.765220160014,133.68893400000002,18663.362770936736,617.1850354999999,0.31819163188424215
Hypsipetes_parvirostris,3283.7114079393937,131.97232939999998,18490.891138206287,630.7165485,0.2883040563687441
Hypsipetes_thompsoni,6325.237986461965,243.811984,32371.190860567745,1206.8675439999997,0.8096640945767324
Hypsipetes_virescens,5610.1936567081475,230.62783019999998,22661.387159710463,893.2730449999999,0.68926284653209835
Icteria_virens,5413.230769552448,203.23593300000002,26162.207357422514,1003.7555978,0.6521692740459095
Icterus_abeillei,5384.779792890005,204.66060100000004,21962.825663345546,698.6247617,0.6477008944555949
Icterus_auratus,5605.240419447655,193.49109140000002,24898.11303689509,747.85956409999994,0.6823039239380229
Icterus_auricapillus,4752.8057384218,171.97367140000003,23803.57930527805,615.9635175,0.5378095432990834
Icterus_bonana,1822.2792074855083,103.51799340000001,9965.982469806859,556.5989586999999,0.04197450117401391
Icterus_bullockii,5653.015921196208,196.66110160000002,20901.070063961597,673.3438197,0.690726971593265
Icterus_cayanensis,4406.338249567971,46.5371284,24295.91027522263,206.63695229999996,0.45978755476710537
Icterus_chrysater,6202.903000424371,211.93432639999997,28640.652014868476,826.8610613,0.7841674336007455
Icterus_croconotus,4164.462148254985,135.3175562,23247.63117712522,509.7225941,0.43447556742043747
Icterus_cucullatus,5625.021527897152,195.80022659999997,25704.355807616485,907.4163647999999,0.6859562019868434
Icterus_dominicensis,4209.163676872554,43.602068599999996,24486.000240429763,203.0890154,0.42670254087061077
Icterus_galbula,4906.436883904733,208.48609159999998,24042.805133231872,715.2263913999999,0.5692468231266447
Icterus_graceannae,5704.716024441264,195.7533166,27551.95124768721,773.2318749,0.6991246910534282
Icterus_graduacauda,6145.727680406429,210.8152352,25490.464421508394,532.8810341,0.7745293598049837
Icterus_gularis,4770.475693598417,172.45718680000002,22006.06060727453,320.5199355,0.5408109371790644
Icterus_icterus,4078.760645781262,144.65053619999998,22668.046517661358,296.84669419999994,0.4218492205735124
Icterus_jamacaii,4234.593192269098,135.8633064,24066.368599284506,235.9843534,0.44616087556664663
Icterus_laudabilis,4495.7098270919305,39.441929200000004,24793.15593684295,178.1288622,0.4733906736487704
Icterus_leucopteryx,3536.9368603400058,146.450605,19948.25460105981,635.5335436,0.3325647021487343
Icterus_maculialatus,4620.947013231703,171.0419394,22346.88288686517,446.31579839999995,0.5158547075089729
Icterus_mesomelas,6346.24372426538,210.760811,31281.724613872957,875.4868884,0.8076725693018184
Icterus_nigrogularis,6019.274387453774,202.8679644,27412.234181262444,864.3794588999999,0.7523083179490644
Icterus_oberi,5200.180345235124,190.20758479999998,25401.681201109128,619.1857375999999,0.6147906669435783
Icterus_parisorum,3993.8394270671965,94.70162759999998,20495.912429717835,352.5511294,0.3995505436894295
Icterus_pectoralis,5148.886793563149,182.7040916,25125.967855281506,730.1830074,0.6050694904944302
Icterus_prosthemelas,5842.957576770508,199.40522479999998,22420.254184053592,449.85322549999995,0.7225845667969872
Icterus_pustulatus,4931.370159370765,177.02809639999998,22773.464207228528,722.2532054,0.568168062247535
Icterus_spurius,5572.957604232845,201.13887839999998,23807.8777464448,636.1869851,0.6782309053598383
Icterus_wagleri,4129.442593721206,59.6417292,22205.660625220575,306.3589939,0.41617380857628633
Idiopsar_brachyurus,5474.250828998994,209.58544859999998,27714.20408456752,948.2185555,0.6633077849652524
Ifrita_kowaldi,6828.629679161909,186.2320434,25003.951266848926,738.0560347999999,0.8833721306643257
Ilicura_militaris,5689.695881056787,216.1327666,23852.029561653075,761.2301654,0.7000107690079924
Illadopsis_albipectus,4557.703263888619,177.1853124,19344.006375436482,683.6353612,0.5064140487998063
Illadopsis_cleaveri,4787.533216315732,194.88042459999997,20052.451107438515,707.8713866,0.5473384665841741
Illadopsis_fulvescens,4296.418933481057,185.019756,18031.691729631097,637.4719823,0.4645100538620052
Illadopsis_puveli,4942.531598606217,207.42571199999998,15979.889933830542,779.9844786,0.5750392052785314
Illadopsis_pyrrhoptera,3985.5113019211617,154.6957232,18786.420984317636,632.9390089,0.4080927079477366
Illadopsis_rufescens,4160.645519388562,173.83003279999997,12890.152772461523,721.7146194999999,0.44021198595312533
Illadopsis_rufipennis,5185.136692244074,201.0011424,21050.74277748426,709.8381632999999,0.6140879798049292
Incana_incana,6477.759644101954,248.16325899999998,24309.878992340004,998.1073501999999,0.8356005929434303
Incaspiza_laeta,5174.749536689763,186.57196699999997,25378.396708224882,678.6424910999999,0.6099849856399571
Incaspiza_ortizi,4619.780408944265,166.76462719999998,23146.316929203174,744.5365515,0.5149546406286725
Incaspiza_personata,4432.75506766072,151.0094408,22264.98286710157,617.2386008999999,0.48142803577369486
Incaspiza_pulchra,4635.400649336355,132.8192944,20722.190223530244,619.2667245,0.511924871749435
Incaspiza_watkinsi,5100.557333157937,181.36104939999998,24756.30437631328,710.453254,0.5968569151252524
Inezia_caudata,5840.085472819853,239.5391342,21312.258972134274,935.0915615,0.7287452265099987
Inezia_inornata,5668.329177850019,233.70786159999997,23364.605378683926,1041.452515,0.6993838855909043
Inezia_subflava,5057.3320511077745,219.36838579999997,19839.524027267013,927.2017026999999,0.5959942090066415
Inezia_tenuirostris,5366.252686111311,216.41972019999997,22361.02886570443,981.8547028,0.6465819130237663
Iodopleura_fusca,6595.683448697881,253.4981454,27317.821419836262,796.4934318999999,0.8559794995138442
Iodopleura_isabellae,6570.3018595113745,252.08777759999998,28002.48109424756,932.2773909999999,0.8515498663264804
Iodopleura_pipra,4287.3357650370945,191.106484,21224.34942024774,755.3596282999999,0.4640146390611671
Iole_indica,5659.358459473552,193.5602258,22793.985811405608,901.0414140999999,0.6912629300415077
Iole_olivacea,5345.433021052361,219.4860844,19952.696926835746,866.490491,0.6436466809796996
Iole_propinqua,5535.482723605365,232.63119139999998,19813.23476334507,869.6109372999999,0.6772417808952954
Iole_virescens,5028.213406497153,209.3119596,18804.63185662924,794.6108404,0.5895172206378019
Irania_gutturalis,6575.590154393205,252.63954999999999,22249.525966915717,860.5082219999999,0.8525154305762687
Irena_cyanogastra,5759.658241178183,131.085412,26918.9286032367,528.5010626,0.6975166999033251
Irena_puella,5762.7778180305,143.2699648,27644.203363988272,558.4955745999999,0.7000469995990795
Iridophanes_pulcherrimus,5632.909438061496,213.04254439999997,23952.58459762192,817.8684822,0.6901110941379818
Iridosornis_analis,6585.266983438096,224.3453164,28779.56043681081,833.9289289,0.8494373324320599
Iridosornis_jelskii,6253.293532834007,214.6884454,23236.40852231614,779.4995739999999,0.792954074745831
Iridosornis_porphyrocephalus,6675.369791413366,224.2465322,34648.39166556492,810.5775385,0.864318097241887
Iridosornis_reinhardti,6550.218506782036,225.7168148,29107.99423541436,553.1663381999999,0.8438693681132047
Iridosornis_rufivertex,6655.950626219398,172.0168512,27849.378238461322,512.8412959,0.8524720754265728
Ixonotus_guttatus,5705.055505874846,229.06086439999999,21953.692326719105,964.6047515,0.7046877037674429
Ixos_amaurotis,3808.647168794194,138.0881368,19701.853212111353,717.2203773,0.37610516967031243
Ixos_everetti,3173.1659346091074,150.4012512,13390.924452859188,701.9917544,0.27307401796693714
Ixos_malaccensis,4745.224858669018,195.44545019999998,18056.32003335694,779.0662166999999,0.5404368561837695
Ixos_palawanensis,4506.482044641066,192.77129279999997,17299.65217111269,748.1211681,0.500522316563962
Ixos_philippinus,3554.8521331866823,126.53371059999999,15903.196657528886,654.3937102,0.3322337651714314
Ixos_rufigularis,3571.3366419284225,116.19032259999999,15012.87920340871,636.6869300999999,0.3332491039262271
Ixos_siquijorensis,4656.157998269146,196.8960544,20125.80231423364,773.8507304,0.525950871587311
Jabouilleia_danjoui,5301.675806255226,213.92354219999999,20082.27140695632,811.1623107,0.6354924266078651
Junco_hyemalis,3605.450343951462,117.01391980000001,19852.352700931136,601.6090641000001,0.3390254427055546
Junco_phaeonotus,4748.749750574936,186.21437559999998,24438.251146289018,931.5064537999999,0.5394934276672337
Junco_vulcani,3930.5860754265914,154.6482696,20268.3961225685,798.9541773999999,0.39900383070491796
Kakamega_poliothorax,6205.501333296905,236.105845,19167.85337017579,851.0749094,0.78859341198535
Kenopia_striata,6539.6816470656395,248.5222744,29277.08728014503,964.2534476,0.8458977901965288
Knipolegus_aterrimus,5193.858112978777,195.7005484,21529.62893831724,572.9976943,0.6146535602752133
Knipolegus_cyanirostris,3957.0394582094877,151.2689236,19145.323415149498,568.9394513,0.40281876363988206
Knipolegus_hudsoni,4528.37331749845,137.03269479999997,19454.071541132977,562.1515712,0.4949261880381237
Knipolegus_lophotes,3688.154206370393,75.6518226,20470.76349216656,315.91539019999993,0.3458606602796274
Knipolegus_nigerrimus,3623.2782106423783,72.4163594,20432.252374634685,300.6186849,0.3345994904046816
Knipolegus_orenocensis,3469.0036196796877,95.4756896,19238.3594878255,434.8235388,0.31290508883275725
Knipolegus_poecilocercus,4412.548411560543,186.5430922,18801.12640293656,559.6138367,0.48396211594845995
Knipolegus_poecilurus,4998.581252856545,183.4829822,21286.43053559939,726.3203065,0.5803475856316717
Knipolegus_signatus,3571.9165947113397,119.45430899999998,19027.578114337608,501.2571184,0.33388463945591734
Knipolegus_striaticeps,3834.795428782656,157.52915159999998,16945.83625297833,632.9316809,0.3836426468576833
Kupeornis_chapini,4835.67257578826,201.1440476,17796.23490765017,671.176202,0.5563331531900552
Kupeornis_gilberti,6357.425589253952,243.74575699999997,21032.24592858133,814.1928,0.8149748642343436
Kupeornis_rufocinctus,3520.963511868128,156.26306300000002,18282.30962374545,584.0084264,0.3315460947766902
Lagonosticta_larvata,6103.572826178996,236.71632659999997,27280.492751361708,919.8839509,0.7718420530406367
Lagonosticta_nitidula,4096.087647217124,148.9137198,21163.05846041031,725.3884793,0.425418821711807
Lagonosticta_rara,4243.854428346259,182.90650399999998,20112.769372264556,683.8541114999999,0.45546993754139087
Lagonosticta_rhodopareia,4285.313942908256,166.2587178,19835.126956357693,747.6158353,0.4595721707393432
Lagonosticta_rubricata,4381.7043912944555,150.13110220000002,22880.814216262756,748.0800773000001,0.47284238119842364
Lagonosticta_rufopicta,4180.821309376156,151.2684928,19071.809950738414,578.0740195,0.4398175393124029
Lagonosticta_sanguinodorsalis,4738.711593897738,148.902416,23634.49797051608,747.3788368,0.5316648227395444
Lagonosticta_senegala,5158.811958132563,218.0831618,19816.874370448495,766.2406049,0.6125598407500604
Lagonosticta_umbrinodorsalis,4999.578730877905,175.0456372,24373.109919800212,807.0330104999999,0.5791175193959446
Lagonosticta_virata,4494.892829087942,128.084614,24007.021306817012,639.7889654999999,0.48791128433542374
Lalage_atrovirens,6321.696812744972,239.94761939999998,28362.150358316518,911.1384393999999,0.808439704051032
Lalage_aurea,6402.491173949742,244.41918619999998,18977.65459948474,677.4414889999999,0.8225370984530729
Lalage_leucomela,6101.232353930949,231.3353978,27351.99739348655,954.3908798,0.7705654395273871
Lalage_leucopyga,6615.048577136083,253.72913319999998,27846.874885098103,947.976527,0.859219412405459
Lalage_leucopygialis,6377.377216197139,242.32864959999998,27841.265748042875,907.8439988,0.8180392586315761
Lalage_maculosa,6530.964303878796,250.53366039999997,25808.735376143813,918.9241016,0.8447890645247594
Lalage_melanoleuca,5989.215155007246,220.78876359999998,27376.254797151094,879.2749039,0.7503014168937029
Lalage_nigra,6476.023229672447,248.4267494,24271.93330365499,814.4312371,0.8353570678748113
Lalage_sharpei,6549.15896366902,253.02879119999997,23615.26195194069,1033.2070425,0.8482097994521937
Lalage_sueurii,6495.2579062022,248.917328,23695.89942058867,872.3173485,0.8386183318726587
Lalage_tricolor,6568.994721257898,251.9600724,24974.975570745974,886.4665055,0.8513126372885498
Lamprolia_victoriae,4477.351852084324,83.9275464,23396.95378961774,303.8378727,0.47771047272209965
Lampropsar_tanagrinus,4195.4560523415685,39.0196418,23799.660210822964,166.3564016,0.4236785654881807
Lamprospiza_melanoleuca,6594.108285699615,252.92088399999997,25244.36180440001,592.3103408,0.8556236296327209
Lamprotornis_acuticaudus,5030.959008784967,146.7603088,25031.984528705834,648.3089937,0.5796292211375008
Lamprotornis_australis,6356.697517476868,150.2979394,28183.19395615557,633.9308795,0.799404346364211
Lamprotornis_caudatus,5978.118156256317,132.89264179999998,24194.54520423217,579.3868923,0.7339344448082394
Lamprotornis_chalcurus,5629.702569389312,183.75267539999996,31629.74213114102,780.1819853,0.6847382642343559
Lamprotornis_chalybaeus,5909.523800616891,143.561963,31253.601821532706,678.4095934,0.7243574417150614
Lamprotornis_chloropterus,6198.2177177717385,146.199128,33484.03779511515,735.5365475,0.7725245028473869
Lamprotornis_corruscus,5395.689556986762,162.8017468,28267.230294841967,709.0447002999999,0.6425839439950861
Lamprotornis_cupreocauda,6066.558744966168,91.04220939999999,31045.526921587523,422.9995297,0.7416374021808015
Lamprotornis_hildebrandti,6426.679996164253,147.88015499999997,30303.996834585887,605.9907737999999,0.8105751172138438
Lamprotornis_mevesii,6538.124982458103,144.1682572,33312.60602582042,618.7638893999999,0.8283871069990578
Lamprotornis_nitens,6135.342115798264,112.67486599999998,30164.713314880843,532.3552611999999,0.7565862853842389
Lamprotornis_ornatus,4667.359771839024,127.0795306,20931.828231380812,537.0256059999999,0.5162598347205695
Lamprotornis_pulcher,5029.683477274334,157.163418,23661.884779941327,731.9381333,0.5811383240773653
Lamprotornis_purpureiceps,5602.56053525759,93.87213779999999,25392.062232409473,406.71282539999993,0.6653904029461882
Lamprotornis_purpureus,6573.042051563216,105.5353386,36912.35761660094,526.9017629,0.8277727491061242
Lamprotornis_purpuroptera,6630.528996588825,131.7007236,25837.610303690628,579.7673867,0.8416033601909495
Lamprotornis_shelleyi,5787.772377612502,144.6969064,25474.674598213278,573.0387327999999,0.7044153836837028
Lamprotornis_splendidus,6549.042098377355,134.3693342,32011.86824382151,639.8949811,0.8285719827984438
Lamprotornis_superbus,6494.939354536667,231.36715379999998,28484.415477834697,642.6862232,0.835664016099842
Laniarius_aethiopicus,6620.836899541492,254.264955,28709.63801493231,802.7271389,0.8602650112420078
Laniarius_amboimensis,6619.5760845955265,253.60055159999996,26278.015041034745,1138.6237732,0.8599467063461577
Laniarius_atrococcineus,3861.1569824097364,109.97344700000001,22073.750597251048,477.9398043,0.3801385237891473
Laniarius_atroflavus,5686.345130787333,207.1616916,25359.445882954897,718.5396470000001,0.6979735469353399
Laniarius_barbarus,5144.83268808314,201.0521896,25584.574535028944,901.6039732,0.6074327797337482
Laniarius_bicolor,6647.40544859258,254.99999999999997,29249.563617087417,852.0828643,0.8647792356565931
Laniarius_brauni,3310.4950295914864,147.11337120000002,15332.436278942105,759.3164681000001,0.295235647095393
Laniarius_erythrogaster,4033.27487061286,120.6207328,21829.345963287462,541.0440993,0.41035590136504724
Laniarius_ferrugineus,6647.354006737336,254.99799999999996,28584.98315243113,902.2261650999999,0.8647703998774185
Laniarius_fuelleborni,4134.292534057385,114.92977279999998,21435.82814567117,494.9829595,0.4261166884338125
Laniarius_funebris,4032.880927132537,95.08749599999999,22106.759464268558,391.5964997,0.40606924554956053
Laniarius_leucorhynchus,4155.206129969928,87.5694128,21747.52923394146,426.64313689999994,0.4250508163078126
Laniarius_luehderi,3807.6808707786554,184.8582746,16865.180861314446,863.5191287999999,0.3836781218410004
Laniarius_mufumbiri,4630.52271578857,184.7460254,21006.2632421338,880.2230887999999,0.5197036582981311
Laniarius_poensis,4085.7461739906516,85.97096280000001,21711.524203518617,386.2263527,0.4133024145943621
Laniarius_ruficeps,6645.73360858833,254.935,29745.058212791086,1172.4390749999998,0.8644920761882556
Laniarius_turatii,5911.479167191845,234.0736142,26130.093149600274,809.1612316999999,0.7396454242569402
Laniisoma_elegans,5881.7516418425175,199.6713194,20689.699998880395,710.8513148,0.7290425563971497
Lanio_aurantius,5119.874324877081,184.78805279999997,22323.835135426492,718.9477469999999,0.6006172808067789
Lanio_fulvus,6067.850208423914,211.60680639999998,21791.673765236956,788.4944141,0.761784405617575
Lanio_leucothorax,6267.539592710417,241.83010259999998,22046.032436398338,778.7692170999999,0.7997968897444971
Lanio_versicolor,4868.560881907376,193.46495419999997,20531.0189424532,923.189067,0.5605011042413408
Laniocera_hypopyrra,3707.974669244898,118.39514860000001,19863.89138501911,634.5857409999999,0.35620460923659625
Laniocera_rufescens,3669.1411093137267,108.31964699999999,14731.694222124668,561.6823476,0.348118256969369
Lanioturdus_torquatus,6635.97921296558,254.6255196,32414.720185142654,1038.2885637999998,0.8628281708883799
Lanius_bucephalus,6647.40544859258,254.99999999999997,26103.453239235892,1128.6553820999998,0.8647792356565931
Lanius_cabanisi,6647.096798055387,254.98799999999997,32019.188232983353,820.6105216,0.8647262210798001
Lanius_collaris,6614.166542140135,253.866176,27397.662884127232,861.3531194999999,0.8590962395384245
Lanius_collurio,6628.827913049364,254.2444806,32177.798990204246,1257.8308241,0.8615828158566984
Lanius_collurioides,6553.37181846246,251.3789586,30623.230417169376,1103.7730082,0.8486335552895792
Lanius_cristatus,6605.254168987131,253.30656340000002,24973.397091660965,1113.6026578,0.8575301940844522
Lanius_dorsalis,6635.645015150371,254.542539,30720.774496025602,882.7389926999999,0.8627591969289939
Lanius_excubitor,6645.8107695124245,254.938,34489.3099177678,1304.1216134,0.8645053295496983
Lanius_excubitoroides,6647.40544859258,254.99999999999997,33959.69699080148,1157.6922588,0.8647792356565931
Lanius_gubernator,6638.4808817404,254.65300000000002,29398.99356971072,1175.2583682,0.8632463263492229
Lanius_isabellinus,5829.075498178966,237.3543484,27052.84536634085,1133.6865856,0.7265636781901913
Lanius_ludovicianus,6586.214636858949,253.2578394,31962.379135944022,1185.5388675,0.8543742479593939
Lanius_mackinnoni,6647.40544859258,254.99999999999997,32416.404335314244,1176.2452956,0.8647792356565931
Lanius_marwitzi,6645.2706449197185,254.91699999999997,30918.371441635107,834.8972911,0.8644125563297597
Lanius_meridionalis,6493.103854853144,250.11165079999998,25524.37517269212,955.1208108,0.8384596556910756
Lanius_minor,6646.119414101798,254.94999999999996,30891.955322710874,1145.2223844999999,0.8645583431431118
Lanius_newtoni,5468.381526335909,226.55608940000002,27560.49900692604,746.56729,0.665143218482117
Lanius_nubicus,6642.055708295952,254.792,32070.91364525877,1079.5745877,0.8638603497806159
Lanius_schach,6647.40544859258,254.99999999999997,31802.902455741554,1067.0999795,0.8647792356565931
Lanius_senator,6639.552145537792,254.725327,27872.476866901787,1051.9748628999998,0.8634354012925517
Lanius_somalicus,6647.40544859258,254.99999999999997,29811.619023048952,854.697604,0.8647792356565931
Lanius_souzae,6647.40544859258,254.99999999999997,31804.679809230598,1232.4216046,0.8647792356565931
Lanius_sphenocercus,6644.447606342913,254.885,34399.05144718315,1321.1064781,0.8642711890060437
Lanius_tephronotus,6609.490754474754,253.53135020000002,30384.619754918225,1129.7124254,0.8582678125703429
Lanius_tigrinus,6644.990880114715,254.90518199999997,34661.72618696297,1247.5790232,0.8643643476501711
Lanius_validirostris,6636.03776623338,254.558,29924.627664939682,1098.955232,0.8628266884448728
Lanius_vittatus,6646.68526622503,254.97199999999998,31377.64778593562,1141.1435032999998,0.8646555353443252
Lathrotriccus_euleri,5897.1697507426225,235.54386759999997,18167.939163903757,919.7370195999999,0.737522668432517
Lathrotriccus_griseipectus,6130.018836913302,239.2066334,27048.17098118578,1036.1895153,0.776626222876928
Latoucheornis_siemsseni,4854.274506367582,123.57905119999998,17814.731248115222,648.0334975,0.5465845277604338
Legatus_leucophaius,6242.8542849463465,241.1592576,24017.60823702548,889.9506123,0.7956046444432615
Leiothrix_argentauris,5328.36351705694,201.25501199999997,25560.347998738194,932.7933832,0.6378102799727488
Leiothrix_lutea,5241.124384286942,199.47316080000002,22806.69219680338,897.8223517,0.6230920454979818
Leonardina_woodi,5525.2828389086635,207.49384999999998,19110.603710005522,808.6256718,0.6713993204305313
Lepidocolaptes_affinis,3949.3417543618316,180.0538382,15016.957306993818,735.5546667,0.4063052058070057
Lepidocolaptes_albolineatus,5047.750361056074,214.25345760000002,16393.163739185115,763.9165897999999,0.5935643518677047
Lepidocolaptes_angustirostris,5876.24983374742,230.83436499999996,21903.03855440428,916.0113725,0.7332852427129639
Lepidocolaptes_falcinellus,5898.84160949595,232.9896226,21358.7796380422,952.9845398,0.7373767795971362
Lepidocolaptes_lacrymiger,3954.1909176175573,163.01873540000003,14384.165295290944,672.7810463999999,0.40429045032454086
Lepidocolaptes_leucogaster,5937.887933508137,233.78996059999997,22347.88454583796,883.2518207,0.7439648051207568
Lepidocolaptes_souleyetii,4980.419160037045,217.20190739999998,19828.714334840573,839.2778943,0.5829196657913115
Lepidocolaptes_squamatus,5457.893976536438,224.7924992,20437.476384172387,947.7206213,0.6631176831189469
Lepidothrix_coeruleocapilla,5576.543730936199,207.24187799999999,25108.928684464037,719.5740736999999,0.6798328516249621
Lepidothrix_coronata,5874.4857110092435,171.67100820000002,23683.73560320502,618.9130133,0.7232118320427149
Lepidothrix_iris,6373.660087012635,245.8197954,27325.43074467331,887.5808854999999,0.8180018957953974
Lepidothrix_isidorei,6624.035138017234,254.1874116,26084.45691304408,822.4995409,0.8607809696127275
Lepidothrix_nattereri,6625.513543609028,254.59946,26622.5438069394,969.7193987999999,0.8610935267635714
Lepidothrix_serena,5941.366275996228,211.2574616,25869.993924671697,692.3659776,0.7408144968366368
Lepidothrix_suavissima,5935.608775802019,226.7655414,23704.214643602325,612.0078707,0.7424266034490653
Lepidothrix_vilasboasi,6143.218774386662,216.107036,25724.51316095577,830.5324576999999,0.7749894681532343
Leptasthenura_aegithaloides,5974.5964608198,234.0044798,22723.906806877218,986.5408393,0.7500694563147329
Leptasthenura_andicola,6465.487828196377,249.57511799999997,21726.449041952903,973.9468142,0.8338050680571178
Leptasthenura_fuliginiceps,3934.2322595925757,186.3287764,16489.75309105045,883.6955515,0.40484454934975145
Leptasthenura_pileata,4979.189301942535,200.0171976,19146.319237325326,812.4593918999999,0.5798751035326618
Leptasthenura_platensis,5477.55901954406,220.9514188,22994.193095110008,1003.1058516999999,0.6657339291049207
Leptasthenura_setaria,4894.371806202715,201.2536678,22017.246842812252,898.2290880999999,0.5660562815350172
Leptasthenura_striata,5245.025092761104,209.12438039999998,19523.61841898921,899.4868538,0.6253326459281895
Leptasthenura_striolata,4990.959392070389,207.618618,20204.39425744005,966.9218008,0.5830778813650824
Leptasthenura_xenothorax,4655.929583425378,196.3435842,20349.448554065973,744.7444315,0.5258217643964053
Leptasthenura_yanacensis,5566.955148546226,227.24071719999998,20099.647772967794,992.7660195999999,0.6815540255981027
Leptopoecile_elegans,6182.676739790597,240.5061996,20684.271523738986,934.3084672999998,0.7855472507753869
Leptopoecile_sophiae,4792.247832403051,194.166168,18233.915796607325,741.1205858999999,0.547999863777195
Leptopogon_amaurocephalus,3141.640523641504,148.439232,15416.92671238128,704.4752877,0.26753739247501623
Leptopogon_rufipectus,3596.090836635142,139.3014468,16273.963377331096,684.6026327,0.34116288959181834
Leptopogon_superciliaris,4047.5920328237385,172.72123899999997,19790.768815425065,837.2862857999999,0.4213370293344718
Leptopogon_taczanowskii,4264.832043924494,193.88372220000002,17860.358082103623,773.4030662,0.46075317206853106
Leptopterus_chabert,6645.473851735073,254.91779419999997,33157.68041227375,970.0978329999998,0.8644462847232594
Lessonia_oreas,3952.3460254422625,182.663353,15035.256518167742,476.21270530000004,0.4072333579481588
Lessonia_rufa,5024.221154708406,214.00081500000002,17128.571000661403,584.1359099,0.5896323932053152
Leucopeza_semperi,5344.859195303529,206.46274239999997,25993.749549491535,940.2759853,0.641398600873244
Leucopsar_rothschildi,6644.190408874637,254.875,38681.437629782275,1476.2420551999999,0.8642270120624314
Leucosticte_arctoa,4036.937066002839,156.9496338,21728.384602127604,720.2659447999999,0.4169678068655424
Leucosticte_atrata,5390.003809353994,195.6463282,22388.849442910254,644.7057175,0.6470742345493006
Leucosticte_australis,4630.641592212058,158.24440399999997,19699.112107664103,774.6689798,0.5153416819490138
Leucosticte_brandti,5059.141163856134,189.14744000000002,25791.715501167644,892.5388577,0.5912967545182376
Leucosticte_nemoricola,5766.445763385654,220.9070644,24736.892096866315,977.7157487,0.7134895236227943
Leucosticte_sillemi,5100.088535974426,206.17108299999998,22243.479950147645,1011.2044489,0.6008813598011769
Leucosticte_tephrocotis,5022.570216286747,177.75865059999998,16626.141920104295,669.5595590999999,0.5833673582951912
Lichenostomus_chrysops,5930.185993898733,222.64194359999996,26876.639422243265,1032.3807368999999,0.740848258113032
Lichenostomus_cratitius,5348.115120675708,215.848433,25436.96629321109,1026.1899971,0.6434886953624398
Lichenostomus_fasciogularis,5034.444181005567,214.3556706,20377.901913315414,895.9259194,0.5913812813782574
Lichenostomus_flavescens,5359.0079069469175,222.0527192,28364.190295345965,1153.3699391999999,0.6463154302539363
Lichenostomus_flavicollis,4996.42857754709,184.6686546,21831.311037320185,854.5607035999999,0.5801877067477903
Lichenostomus_flavus,6024.561456616373,217.423214,30972.15200774313,1089.6600478999999,0.7555889365970164
Lichenostomus_frenatus,4090.3505788678476,124.5363084,20438.032796033163,443.644187,0.42043986108624426
Lichenostomus_fuscus,4880.137092198008,194.5368246,24902.30993309874,1023.6728682999999,0.5625922675711377
Lichenostomus_hindwoodi,4515.337952724081,157.9606576,23131.74821437527,780.3200822,0.4962311063076799
Lichenostomus_keartlandi,5377.879532455703,215.0404094,26192.511514826103,1024.6337641999999,0.6482761835676834
Lichenostomus_leucotis,5223.79128802748,184.1996526,21892.894739747346,651.4120422999999,0.6177010508306786
Lichenostomus_melanops,5020.7405206389785,182.0784674,25509.84824081987,970.3318032,0.5837790610798005
Lichenostomus_obscurus,4826.1541291492895,206.85742340000002,19601.33121331768,865.6197983,0.5557040439362197
Lichenostomus_ornatus,5414.371453310158,203.6331036,25619.709114940575,1013.0690396,0.6524235343339384
Lichenostomus_penicillatus,4465.664314109011,189.0805278,23846.85270495199,1023.5351648000001,0.4931635294090066
Lichenostomus_plumulus,5615.3616662096865,220.83160599999997,27036.480915413376,1125.4974174,0.6884976432497524
Lichenostomus_subfrenatus,4737.400953433442,197.85430819999996,16890.00097088788,701.1068851,0.5395415623850398
Lichenostomus_unicolor,5083.8951762127635,198.05709999999996,26058.435227414135,1032.5502966,0.5968625189136705
Lichenostomus_versicolor,5142.604439691153,205.38421699999998,24374.37572362875,1019.4038581,0.6077806068565472
Lichenostomus_virescens,5675.662105822664,223.4944392,28002.481886757363,1109.3146943,0.6989076406597163
Lichmera_alboauricularis,5733.888370631263,226.3056818,21299.93138318399,939.5941191,0.7089992427262344
Lichmera_argentauris,4222.769295454121,177.50821879999998,19647.03400576533,837.7501886999999,0.45109131645914424
Lichmera_deningeri,5055.912235278259,191.492278,22227.92348803523,963.1504697999999,0.591150583898213
Lichmera_flavicans,4873.76960655796,176.5916926,20766.796342572597,861.8592856999999,0.5585725545645709
Lichmera_incana,3641.59840202168,143.680839,16307.790111611252,743.1806692,0.3494109217550989
Lichmera_indistincta,5152.4449272240645,195.942269,22056.100910655678,903.8944394999999,0.6078464991667787
Lichmera_limbata,4848.480552571066,185.9328454,22815.381341639746,887.8802000000001,0.55593581726308
Lichmera_lombokia,4899.181817201728,184.3347786,20664.608812174847,837.7009989999999,0.5640542669465404
Lichmera_monticola,4679.895263345515,180.2877014,22407.31265189661,884.5749298,0.5271295262686088
Lichmera_notabilis,6639.857847059474,254.65248939999998,24737.36984391971,817.0790506999999,0.863473901718487
Lichmera_squamata,4773.802529361181,198.0015022,19525.159565492882,884.0611179,0.5455843327698523
Limnoctites_rectirostris,6315.087463412049,243.88731320000002,28812.49036700128,1128.8274892999998,0.8079983180502476
Limnornis_curvirostris,6641.811857244848,254.8238766,21075.897686802393,1001.4138406,0.8638253031035869
